省份名,日期,确诊病例,死亡病例,康复病例
重庆,7/3/20,582,6,574
重庆,7/4/20,582,6,574
重庆,7/5/20,582,6,574
重庆,7/6/20,582,6,574
重庆,7/7/20,582,6,574
重庆,7/8/20,582,6,575
重庆,7/9/20,582,6,575
重庆,7/10/20,582,6,575
重庆,7/11/20,582,6,575
重庆,7/12/20,582,6,575
重庆,7/13/20,582,6,575
重庆,7/14/20,583,6,576
重庆,7/15/20,583,6,576
重庆,7/16/20,583,6,576
重庆,7/17/20,583,6,576
重庆,7/18/20,583,6,576
重庆,7/19/20,583,6,576
重庆,7/20/20,583,6,576
重庆,7/21/20,583,6,576
重庆,7/22/20,583,6,576
重庆,7/23/20,583,6,576
重庆,7/24/20,583,6,576
重庆,7/25/20,583,6,576
重庆,7/26/20,583,6,576
重庆,7/27/20,583,6,576
重庆,7/28/20,583,6,577
重庆,7/29/20,583,6,577
重庆,7/30/20,583,6,577
重庆,7/31/20,583,6,577
重庆,8/1/20,583,6,577
重庆,8/2/20,583,6,577
重庆,8/3/20,583,6,577
重庆,8/4/20,583,6,577
重庆,8/5/20,583,6,577
重庆,8/6/20,583,6,577
重庆,8/7/20,583,6,577
重庆,8/8/20,583,6,577
重庆,8/9/20,583,6,577
重庆,8/10/20,583,6,577
重庆,8/11/20,583,6,577
重庆,8/12/20,583,6,577
重庆,8/13/20,583,6,577
重庆,8/14/20,583,6,577
重庆,8/15/20,583,6,577
重庆,8/16/20,583,6,577
重庆,8/17/20,583,6,577
重庆,8/18/20,583,6,577
重庆,8/19/20,583,6,577
重庆,8/20/20,583,6,577
重庆,8/21/20,583,6,577
重庆,8/22/20,583,6,577
重庆,8/23/20,583,6,577
重庆,8/24/20,583,6,577
重庆,8/25/20,583,6,577
重庆,8/26/20,583,6,577
重庆,8/27/20,583,6,577
重庆,8/28/20,583,6,577
重庆,8/29/20,583,6,577
重庆,8/30/20,583,6,577
重庆,8/31/20,583,6,577
重庆,9/1/20,583,6,577
重庆,9/2/20,583,6,577
重庆,9/3/20,583,6,577
重庆,9/4/20,583,6,577
重庆,9/5/20,583,6,577
重庆,9/6/20,584,6,577
重庆,9/7/20,584,6,577
重庆,9/8/20,584,6,577
重庆,9/9/20,584,6,577
重庆,9/10/20,584,6,577
重庆,9/11/20,584,6,577
重庆,9/12/20,584,6,577
重庆,9/13/20,584,6,577
重庆,9/14/20,584,6,577
重庆,9/15/20,584,6,577
重庆,9/16/20,584,6,577
重庆,9/17/20,584,6,577
重庆,9/18/20,584,6,577
重庆,9/19/20,584,6,577
重庆,9/20/20,584,6,577
重庆,9/21/20,584,6,578
重庆,9/22/20,584,6,578
重庆,9/23/20,584,6,578
重庆,9/24/20,584,6,578
重庆,9/25/20,584,6,578
重庆,9/26/20,584,6,578
重庆,9/27/20,584,6,578
重庆,9/28/20,584,6,578
重庆,9/29/20,584,6,578
重庆,9/30/20,584,6,578
重庆,10/1/20,585,6,578
重庆,10/2/20,585,6,578
重庆,10/3/20,585,6,578
重庆,10/4/20,585,6,578
重庆,10/5/20,585,6,578
重庆,10/6/20,585,6,578
重庆,10/7/20,585,6,578
重庆,10/8/20,585,6,578
重庆,10/9/20,585,6,578
重庆,10/10/20,585,6,578
重庆,10/11/20,585,6,578
重庆,10/12/20,585,6,578
重庆,10/13/20,585,6,578
重庆,10/14/20,585,6,578
重庆,10/15/20,586,6,578
重庆,10/16/20,586,6,578
重庆,10/17/20,586,6,578
重庆,10/18/20,586,6,578
重庆,10/19/20,587,6,578
重庆,10/20/20,587,6,579
重庆,10/21/20,587,6,579
重庆,10/22/20,589,6,579
重庆,10/23/20,589,6,579
重庆,10/24/20,589,6,579
重庆,10/25/20,589,6,579
重庆,10/26/20,589,6,579
重庆,10/27/20,589,6,579
重庆,10/28/20,589,6,579
重庆,10/29/20,589,6,579
重庆,10/30/20,589,6,579
重庆,10/31/20,589,6,579
重庆,11/1/20,589,6,579
重庆,11/2/20,589,6,580
重庆,11/3/20,589,6,580
重庆,11/4/20,589,6,580
重庆,11/5/20,589,6,580
重庆,11/6/20,589,6,580
重庆,11/7/20,589,6,580
重庆,11/8/20,589,6,580
重庆,11/9/20,589,6,582
重庆,11/10/20,589,6,582
重庆,11/11/20,589,6,582
重庆,11/12/20,589,6,582
重庆,11/13/20,589,6,582
重庆,11/14/20,589,6,582
重庆,11/15/20,589,6,582
重庆,11/16/20,589,6,583
重庆,11/17/20,589,6,583
重庆,11/18/20,590,6,583
重庆,11/19/20,590,6,583
重庆,11/20/20,590,6,583
重庆,11/21/20,590,6,583
重庆,11/22/20,590,6,583
重庆,11/23/20,590,6,583
重庆,11/24/20,590,6,583
重庆,11/25/20,590,6,583
重庆,11/26/20,590,6,583
重庆,11/27/20,590,6,583
重庆,11/28/20,590,6,583
重庆,11/29/20,590,6,583
重庆,11/30/20,590,6,583
重庆,12/1/20,590,6,583
重庆,12/2/20,590,6,583
重庆,12/3/20,590,6,583
重庆,12/4/20,590,6,583
重庆,12/5/20,590,6,583
重庆,12/6/20,590,6,583
重庆,12/7/20,590,6,583
重庆,12/8/20,590,6,583
重庆,12/9/20,590,6,583
重庆,12/10/20,590,6,583
重庆,12/11/20,590,6,583
重庆,12/12/20,590,6,583
重庆,12/13/20,590,6,583
重庆,12/14/20,590,6,583
重庆,12/15/20,590,6,583
重庆,12/16/20,590,6,584
重庆,12/17/20,590,6,584
重庆,12/18/20,590,6,584
重庆,12/19/20,590,6,584
重庆,12/20/20,590,6,584
重庆,12/21/20,590,6,584
重庆,12/22/20,590,6,584
重庆,12/23/20,590,6,584
重庆,12/24/20,590,6,584
重庆,12/25/20,590,6,584
重庆,12/26/20,590,6,584
重庆,12/27/20,590,6,584
重庆,12/28/20,590,6,584
重庆,12/29/20,590,6,584
重庆,12/30/20,590,6,584
重庆,12/31/20,590,6,584
重庆,1/1/21,590,6,584
重庆,1/2/21,590,6,584
重庆,1/3/21,590,6,584
重庆,1/4/21,590,6,584
重庆,1/5/21,590,6,584
重庆,1/6/21,590,6,584
重庆,1/7/21,590,6,584
重庆,1/8/21,590,6,584
重庆,1/9/21,590,6,584
重庆,1/10/21,590,6,584
重庆,1/11/21,590,6,584
重庆,1/12/21,590,6,584
重庆,1/13/21,590,6,584
重庆,1/14/21,590,6,584
重庆,1/15/21,591,6,584
重庆,1/16/21,591,6,584
重庆,1/17/21,591,6,584
重庆,1/18/21,591,6,584
重庆,1/19/21,591,6,584
重庆,1/20/21,591,6,584
重庆,1/21/21,591,6,584
福建,1/22/20,1,0,0
福建,1/23/20,5,0,0
福建,1/24/20,10,0,0
福建,1/25/20,18,0,0
福建,1/26/20,35,0,0
福建,1/27/20,59,0,0
福建,1/28/20,80,0,0
福建,1/29/20,84,0,0
福建,1/30/20,101,0,0
福建,1/31/20,120,0,0
福建,2/1/20,144,0,0
福建,2/2/20,159,0,0
福建,2/3/20,179,0,1
福建,2/4/20,194,0,3
福建,2/5/20,205,0,11
福建,2/6/20,215,0,14
福建,2/7/20,224,0,20
福建,2/8/20,239,0,24
福建,2/9/20,250,0,35
福建,2/10/20,261,0,39
福建,2/11/20,267,0,45
福建,2/12/20,272,0,53
福建,2/13/20,279,0,57
福建,2/14/20,281,0,63
福建,2/15/20,285,0,71
福建,2/16/20,287,0,82
福建,2/17/20,290,0,90
福建,2/18/20,292,0,93
福建,2/19/20,293,0,112
福建,2/20/20,293,1,126
福建,2/21/20,293,1,149
福建,2/22/20,293,1,162
福建,2/23/20,293,1,170
福建,2/24/20,293,1,183
福建,2/25/20,294,1,199
福建,2/26/20,294,1,218
福建,2/27/20,296,1,228
福建,2/28/20,296,1,235
福建,2/29/20,296,1,243
福建,3/1/20,296,1,247
福建,3/2/20,296,1,255
福建,3/3/20,296,1,260
福建,3/4/20,296,1,270
福建,3/5/20,296,1,277
福建,3/6/20,296,1,284
福建,3/7/20,296,1,295
福建,3/8/20,296,1,295
福建,3/9/20,296,1,295
福建,3/10/20,296,1,295
福建,3/11/20,296,1,295
福建,3/12/20,296,1,295
福建,3/13/20,296,1,295
福建,3/14/20,296,1,295
福建,3/15/20,296,1,295
福建,3/16/20,296,1,295
福建,3/17/20,296,1,295
福建,3/18/20,296,1,295
福建,3/19/20,296,1,295
福建,3/20/20,299,1,295
福建,3/21/20,303,1,295
福建,3/22/20,313,1,295
福建,3/23/20,313,1,295
福建,3/24/20,318,1,295
福建,3/25/20,322,1,295
福建,3/26/20,328,1,295
福建,3/27/20,331,1,295
福建,3/28/20,337,1,295
福建,3/29/20,338,1,295
福建,3/30/20,340,1,295
福建,3/31/20,343,1,295
福建,4/1/20,345,1,298
福建,4/2/20,345,1,299
福建,4/3/20,349,1,300
福建,4/4/20,350,1,301
福建,4/5/20,350,1,303
福建,4/6/20,350,1,305
福建,4/7/20,351,1,305
福建,4/8/20,351,1,308
福建,4/9/20,351,1,308
福建,4/10/20,351,1,311
福建,4/11/20,351,1,317
福建,4/12/20,352,1,321
福建,4/13/20,352,1,325
福建,4/14/20,353,1,329
福建,4/15/20,353,1,331
福建,4/16/20,353,1,333
福建,4/17/20,354,1,334
福建,4/18/20,355,1,336
福建,4/19/20,355,1,339
福建,4/20/20,355,1,339
福建,4/21/20,355,1,341
福建,4/22/20,355,1,342
福建,4/23/20,355,1,346
福建,4/24/20,355,1,349
福建,4/25/20,355,1,349
福建,4/26/20,355,1,349
福建,4/27/20,355,1,349
福建,4/28/20,355,1,352
福建,4/29/20,355,1,353
福建,4/30/20,356,1,353
福建,5/1/20,356,1,353
福建,5/2/20,356,1,353
福建,5/3/20,356,1,353
福建,5/4/20,356,1,353
福建,5/5/20,356,1,353
福建,5/6/20,356,1,354
福建,5/7/20,356,1,354
福建,5/8/20,356,1,354
福建,5/9/20,356,1,354
福建,5/10/20,356,1,354
福建,5/11/20,356,1,354
福建,5/12/20,356,1,354
福建,5/13/20,356,1,354
福建,5/14/20,356,1,355
福建,5/15/20,356,1,355
福建,5/16/20,356,1,355
福建,5/17/20,356,1,355
福建,5/18/20,356,1,355
福建,5/19/20,356,1,355
福建,5/20/20,356,1,355
福建,5/21/20,356,1,355
福建,5/22/20,356,1,355
福建,5/23/20,356,1,355
福建,5/24/20,356,1,355
福建,5/25/20,357,1,355
福建,5/26/20,357,1,355
福建,5/27/20,358,1,355
福建,5/28/20,358,1,355
福建,5/29/20,358,1,355
福建,5/30/20,358,1,355
福建,5/31/20,358,1,355
福建,6/1/20,358,1,356
福建,6/2/20,358,1,356
福建,6/3/20,358,1,356
福建,6/4/20,358,1,356
福建,6/5/20,358,1,356
福建,6/6/20,359,1,356
福建,6/7/20,359,1,356
福建,6/8/20,359,1,356
福建,6/9/20,359,1,356
福建,6/10/20,360,1,356
福建,6/11/20,361,1,356
福建,6/12/20,361,1,356
福建,6/13/20,361,1,356
福建,6/14/20,362,1,356
福建,6/15/20,362,1,356
福建,6/16/20,362,1,356
福建,6/17/20,362,1,356
福建,6/18/20,362,1,357
福建,6/19/20,362,1,357
福建,6/20/20,363,1,357
福建,6/21/20,363,1,357
福建,6/22/20,363,1,357
福建,6/23/20,363,1,357
福建,6/24/20,363,1,357
福建,6/25/20,363,1,357
福建,6/26/20,363,1,357
福建,6/27/20,363,1,357
福建,6/28/20,363,1,357
福建,6/29/20,363,1,357
福建,6/30/20,363,1,359
福建,7/1/20,363,1,359
福建,7/2/20,363,1,359
福建,7/3/20,363,1,360
福建,7/4/20,363,1,360
福建,7/5/20,363,1,360
福建,7/6/20,363,1,360
福建,7/7/20,363,1,360
福建,7/8/20,363,1,360
福建,7/9/20,363,1,360
福建,7/10/20,363,1,360
福建,7/11/20,363,1,361
福建,7/12/20,363,1,361
福建,7/13/20,363,1,361
福建,7/14/20,363,1,361
福建,7/15/20,363,1,361
福建,7/16/20,363,1,361
福建,7/17/20,364,1,361
福建,7/18/20,364,1,361
福建,7/19/20,364,1,361
福建,7/20/20,364,1,361
福建,7/21/20,364,1,361
福建,7/22/20,364,1,361
福建,7/23/20,364,1,361
福建,7/24/20,364,1,361
福建,7/25/20,365,1,361
福建,7/26/20,366,1,361
福建,7/27/20,366,1,361
福建,7/28/20,366,1,361
福建,7/29/20,366,1,362
福建,7/30/20,366,1,363
福建,7/31/20,366,1,363
福建,8/1/20,367,1,363
福建,8/2/20,367,1,363
福建,8/3/20,367,1,363
福建,8/4/20,367,1,363
福建,8/5/20,367,1,363
福建,8/6/20,367,1,363
福建,8/7/20,367,1,363
福建,8/8/20,367,1,363
福建,8/9/20,367,1,363
福建,8/10/20,367,1,363
福建,8/11/20,368,1,363
福建,8/12/20,368,1,364
福建,8/13/20,368,1,365
福建,8/14/20,368,1,365
福建,8/15/20,369,1,365
福建,8/16/20,370,1,365
福建,8/17/20,370,1,365
福建,8/18/20,370,1,365
福建,8/19/20,370,1,365
福建,8/20/20,370,1,365
福建,8/21/20,371,1,365
福建,8/22/20,372,1,365
福建,8/23/20,375,1,365
福建,8/24/20,375,1,365
福建,8/25/20,375,1,365
福建,8/26/20,375,1,366
福建,8/27/20,376,1,366
福建,8/28/20,378,1,366
福建,8/29/20,380,1,366
福建,8/30/20,382,1,366
福建,8/31/20,383,1,368
福建,9/1/20,383,1,369
福建,9/2/20,383,1,369
福建,9/3/20,384,1,370
福建,9/4/20,385,1,370
福建,9/5/20,386,1,372
福建,9/6/20,386,1,372
福建,9/7/20,387,1,372
福建,9/8/20,387,1,372
福建,9/9/20,387,1,373
福建,9/10/20,387,1,374
福建,9/11/20,388,1,375
福建,9/12/20,388,1,376
福建,9/13/20,390,1,376
福建,9/14/20,390,1,377
福建,9/15/20,392,1,377
福建,9/16/20,392,1,377
福建,9/17/20,393,1,379
福建,9/18/20,394,1,380
福建,9/19/20,395,1,380
福建,9/20/20,396,1,380
福建,9/21/20,396,1,380
福建,9/22/20,396,1,381
福建,9/23/20,396,1,381
福建,9/24/20,396,1,384
福建,9/25/20,397,1,385
福建,9/26/20,401,1,385
福建,9/27/20,403,1,387
福建,9/28/20,404,1,387
福建,9/29/20,409,1,388
福建,9/30/20,409,1,390
福建,10/1/20,411,1,390
福建,10/2/20,411,1,391
福建,10/3/20,411,1,393
福建,10/4/20,413,1,394
福建,10/5/20,413,1,394
福建,10/6/20,413,1,397
福建,10/7/20,413,1,397
福建,10/8/20,414,1,399
福建,10/9/20,414,1,400
福建,10/10/20,415,1,400
福建,10/11/20,416,1,400
福建,10/12/20,416,1,406
福建,10/13/20,416,1,406
福建,10/14/20,416,1,406
福建,10/15/20,417,1,406
福建,10/16/20,417,1,406
福建,10/17/20,417,1,407
福建,10/18/20,417,1,409
福建,10/19/20,418,1,409
福建,10/20/20,419,1,409
福建,10/21/20,420,1,409
福建,10/22/20,427,1,409
福建,10/23/20,429,1,409
福建,10/24/20,429,1,410
福建,10/25/20,430,1,410
福建,10/26/20,431,1,410
福建,10/27/20,431,1,410
福建,10/28/20,432,1,410
福建,10/29/20,436,1,410
福建,10/30/20,436,1,410
福建,10/31/20,437,1,411
福建,11/1/20,437,1,411
福建,11/2/20,441,1,412
福建,11/3/20,443,1,413
福建,11/4/20,444,1,414
福建,11/5/20,446,1,415
福建,11/6/20,455,1,417
福建,11/7/20,456,1,418
福建,11/8/20,456,1,419
福建,11/9/20,459,1,419
福建,11/10/20,459,1,420
福建,11/11/20,460,1,420
福建,11/12/20,460,1,420
福建,11/13/20,461,1,423
福建,11/14/20,461,1,426
福建,11/15/20,461,1,426
福建,11/16/20,461,1,430
福建,11/17/20,461,1,431
福建,11/18/20,463,1,431
福建,11/19/20,469,1,433
福建,11/20/20,469,1,434
福建,11/21/20,473,1,434
福建,11/22/20,474,1,434
福建,11/23/20,478,1,434
福建,11/24/20,479,1,437
福建,11/25/20,480,1,437
福建,11/26/20,481,1,438
福建,11/27/20,483,1,440
福建,11/28/20,487,1,442
福建,11/29/20,487,1,443
福建,11/30/20,489,1,443
福建,12/1/20,490,1,447
福建,12/2/20,490,1,450
福建,12/3/20,492,1,450
福建,12/4/20,493,1,450
福建,12/5/20,499,1,452
福建,12/6/20,500,1,453
福建,12/7/20,500,1,453
福建,12/8/20,500,1,454
福建,12/9/20,501,1,455
福建,12/10/20,501,1,458
福建,12/11/20,502,1,458
福建,12/12/20,502,1,460
福建,12/13/20,502,1,463
福建,12/14/20,502,1,469
福建,12/15/20,503,1,471
福建,12/16/20,503,1,473
福建,12/17/20,503,1,475
福建,12/18/20,504,1,477
福建,12/19/20,505,1,478
福建,12/20/20,507,1,480
福建,12/21/20,507,1,482
福建,12/22/20,507,1,484
福建,12/23/20,507,1,485
福建,12/24/20,507,1,486
福建,12/25/20,508,1,486
福建,12/26/20,508,1,486
福建,12/27/20,508,1,486
福建,12/28/20,509,1,486
福建,12/29/20,511,1,486
福建,12/30/20,512,1,487
福建,12/31/20,513,1,488
福建,1/1/21,513,1,488
福建,1/2/21,516,1,488
福建,1/3/21,517,1,489
福建,1/4/21,518,1,490
福建,1/5/21,518,1,493
福建,1/6/21,518,1,494
福建,1/7/21,519,1,495
福建,1/8/21,520,1,495
福建,1/9/21,526,1,497
福建,1/10/21,527,1,497
福建,1/11/21,528,1,498
福建,1/12/21,529,1,499
福建,1/13/21,529,1,500
福建,1/14/21,529,1,503
福建,1/15/21,529,1,505
福建,1/16/21,531,1,508
福建,1/17/21,532,1,509
福建,1/18/21,532,1,513
福建,1/19/21,533,1,513
福建,1/20/21,533,1,513
福建,1/21/21,534,1,513
甘肃,1/22/20,0,0,0
甘肃,1/23/20,2,0,0
甘肃,1/24/20,2,0,0
甘肃,1/25/20,4,0,0
甘肃,1/26/20,7,0,0
甘肃,1/27/20,14,0,0
甘肃,1/28/20,19,0,0
甘肃,1/29/20,24,0,0
甘肃,1/30/20,26,0,0
甘肃,1/31/20,29,0,0
甘肃,2/1/20,40,0,0
甘肃,2/2/20,51,0,3
甘肃,2/3/20,55,0,3
甘肃,2/4/20,57,0,4
甘肃,2/5/20,62,0,6
甘肃,2/6/20,62,0,6
甘肃,2/7/20,67,0,9
甘肃,2/8/20,79,1,12
甘肃,2/9/20,83,2,16
甘肃,2/10/20,83,2,17
甘肃,2/11/20,86,2,24
甘肃,2/12/20,87,2,31
甘肃,2/13/20,90,2,39
甘肃,2/14/20,90,2,39
甘肃,2/15/20,90,2,49
甘肃,2/16/20,90,2,54
甘肃,2/17/20,91,2,58
甘肃,2/18/20,91,2,62
甘肃,2/19/20,91,2,65
甘肃,2/20/20,91,2,71
甘肃,2/21/20,91,2,76
甘肃,2/22/20,91,2,76
甘肃,2/23/20,91,2,78
甘肃,2/24/20,91,2,80
甘肃,2/25/20,91,2,80
甘肃,2/26/20,91,2,81
甘肃,2/27/20,91,2,81
甘肃,2/28/20,91,2,82
甘肃,2/29/20,91,2,82
甘肃,3/1/20,91,2,84
甘肃,3/2/20,91,2,85
甘肃,3/3/20,91,2,86
甘肃,3/4/20,91,2,87
甘肃,3/5/20,102,2,87
甘肃,3/6/20,119,2,87
甘肃,3/7/20,120,2,87
甘肃,3/8/20,124,2,87
甘肃,3/9/20,124,2,88
甘肃,3/10/20,125,2,88
甘肃,3/11/20,127,2,88
甘肃,3/12/20,127,2,88
甘肃,3/13/20,127,2,88
甘肃,3/14/20,129,2,89
甘肃,3/15/20,133,2,91
甘肃,3/16/20,133,2,91
甘肃,3/17/20,133,2,91
甘肃,3/18/20,133,2,91
甘肃,3/19/20,134,2,91
甘肃,3/20/20,134,2,98
甘肃,3/21/20,134,2,113
甘肃,3/22/20,136,2,114
甘肃,3/23/20,136,2,114
甘肃,3/24/20,136,2,119
甘肃,3/25/20,136,2,119
甘肃,3/26/20,136,2,121
甘肃,3/27/20,136,2,123
甘肃,3/28/20,136,2,125
甘肃,3/29/20,138,2,125
甘肃,3/30/20,138,2,125
甘肃,3/31/20,138,2,125
甘肃,4/1/20,138,2,127
甘肃,4/2/20,138,2,127
甘肃,4/3/20,138,2,127
甘肃,4/4/20,138,2,131
甘肃,4/5/20,138,2,131
甘肃,4/6/20,139,2,132
甘肃,4/7/20,139,2,132
甘肃,4/8/20,139,2,133
甘肃,4/9/20,139,2,135
甘肃,4/10/20,139,2,135
甘肃,4/11/20,139,2,135
甘肃,4/12/20,139,2,135
甘肃,4/13/20,139,2,135
甘肃,4/14/20,139,2,136
甘肃,4/15/20,139,2,136
甘肃,4/16/20,139,2,137
甘肃,4/17/20,139,2,137
甘肃,4/18/20,139,2,137
甘肃,4/19/20,139,2,137
甘肃,4/20/20,139,2,137
甘肃,4/21/20,139,2,137
甘肃,4/22/20,139,2,137
甘肃,4/23/20,139,2,137
甘肃,4/24/20,139,2,137
甘肃,4/25/20,139,2,137
甘肃,4/26/20,139,2,137
甘肃,4/27/20,139,2,137
甘肃,4/28/20,139,2,137
甘肃,4/29/20,139,2,137
甘肃,4/30/20,139,2,137
甘肃,5/1/20,139,2,137
甘肃,5/2/20,139,2,137
甘肃,5/3/20,139,2,137
甘肃,5/4/20,139,2,137
甘肃,5/5/20,139,2,137
甘肃,5/6/20,139,2,137
甘肃,5/7/20,139,2,137
甘肃,5/8/20,139,2,137
甘肃,5/9/20,139,2,137
甘肃,5/10/20,139,2,137
甘肃,5/11/20,139,2,137
甘肃,5/12/20,139,2,137
甘肃,5/13/20,139,2,137
甘肃,5/14/20,139,2,137
甘肃,5/15/20,139,2,137
甘肃,5/16/20,139,2,137
甘肃,5/17/20,139,2,137
甘肃,5/18/20,139,2,137
甘肃,5/19/20,139,2,137
甘肃,5/20/20,139,2,137
甘肃,5/21/20,139,2,137
甘肃,5/22/20,139,2,137
甘肃,5/23/20,139,2,137
甘肃,5/24/20,139,2,137
甘肃,5/25/20,139,2,137
甘肃,5/26/20,139,2,137
甘肃,5/27/20,139,2,137
甘肃,5/28/20,139,2,137
甘肃,5/29/20,139,2,137
甘肃,5/30/20,139,2,137
甘肃,5/31/20,139,2,137
甘肃,6/1/20,139,2,137
甘肃,6/2/20,139,2,137
甘肃,6/3/20,139,2,137
甘肃,6/4/20,139,2,137
甘肃,6/5/20,139,2,137
甘肃,6/6/20,139,2,137
甘肃,6/7/20,139,2,137
甘肃,6/8/20,139,2,137
甘肃,6/9/20,139,2,137
甘肃,6/10/20,139,2,137
甘肃,6/11/20,139,2,137
甘肃,6/12/20,139,2,137
甘肃,6/13/20,139,2,137
甘肃,6/14/20,139,2,137
甘肃,6/15/20,139,2,137
甘肃,6/16/20,149,2,137
甘肃,6/17/20,150,2,137
甘肃,6/18/20,151,2,137
甘肃,6/19/20,151,2,137
甘肃,6/20/20,151,2,137
甘肃,6/21/20,151,2,137
甘肃,6/22/20,158,2,137
甘肃,6/23/20,158,2,138
甘肃,6/24/20,161,2,138
甘肃,6/25/20,161,2,139
甘肃,6/26/20,162,2,139
甘肃,6/27/20,163,2,140
甘肃,6/28/20,163,2,140
甘肃,6/29/20,164,2,143
甘肃,6/30/20,164,2,146
甘肃,7/1/20,164,2,149
甘肃,7/2/20,164,2,153
甘肃,7/3/20,164,2,154
甘肃,7/4/20,167,2,154
甘肃,7/5/20,167,2,154
甘肃,7/6/20,167,2,154
甘肃,7/7/20,167,2,159
甘肃,7/8/20,167,2,162
甘肃,7/9/20,167,2,162
甘肃,7/10/20,167,2,162
甘肃,7/11/20,167,2,162
甘肃,7/12/20,167,2,162
甘肃,7/13/20,167,2,162
甘肃,7/14/20,167,2,164
甘肃,7/15/20,167,2,165
甘肃,7/16/20,167,2,165
甘肃,7/17/20,167,2,165
甘肃,7/18/20,167,2,165
甘肃,7/19/20,167,2,165
甘肃,7/20/20,167,2,165
甘肃,7/21/20,167,2,165
甘肃,7/22/20,167,2,165
甘肃,7/23/20,167,2,165
甘肃,7/24/20,167,2,165
甘肃,7/25/20,167,2,165
甘肃,7/26/20,167,2,165
甘肃,7/27/20,167,2,165
甘肃,7/28/20,167,2,165
甘肃,7/29/20,167,2,165
甘肃,7/30/20,167,2,165
甘肃,7/31/20,167,2,165
甘肃,8/1/20,167,2,165
甘肃,8/2/20,167,2,165
甘肃,8/3/20,167,2,165
甘肃,8/4/20,167,2,165
甘肃,8/5/20,167,2,165
甘肃,8/6/20,167,2,165
甘肃,8/7/20,167,2,165
甘肃,8/8/20,167,2,165
甘肃,8/9/20,167,2,165
甘肃,8/10/20,169,2,165
甘肃,8/11/20,169,2,165
甘肃,8/12/20,169,2,165
甘肃,8/13/20,169,2,165
甘肃,8/14/20,169,2,165
甘肃,8/15/20,169,2,167
甘肃,8/16/20,169,2,167
甘肃,8/17/20,169,2,167
甘肃,8/18/20,169,2,167
甘肃,8/19/20,169,2,167
甘肃,8/20/20,169,2,167
甘肃,8/21/20,169,2,167
甘肃,8/22/20,169,2,167
甘肃,8/23/20,169,2,167
甘肃,8/24/20,169,2,167
甘肃,8/25/20,169,2,167
甘肃,8/26/20,169,2,167
甘肃,8/27/20,169,2,167
甘肃,8/28/20,169,2,167
甘肃,8/29/20,169,2,167
甘肃,8/30/20,169,2,167
甘肃,8/31/20,169,2,167
甘肃,9/1/20,169,2,167
甘肃,9/2/20,169,2,167
甘肃,9/3/20,169,2,167
甘肃,9/4/20,169,2,167
甘肃,9/5/20,170,2,167
甘肃,9/6/20,170,2,167
甘肃,9/7/20,170,2,167
甘肃,9/8/20,170,2,167
甘肃,9/9/20,170,2,167
甘肃,9/10/20,170,2,168
甘肃,9/11/20,170,2,168
甘肃,9/12/20,170,2,168
甘肃,9/13/20,170,2,168
甘肃,9/14/20,170,2,168
甘肃,9/15/20,170,2,168
甘肃,9/16/20,170,2,168
甘肃,9/17/20,170,2,168
甘肃,9/18/20,170,2,168
甘肃,9/19/20,170,2,168
甘肃,9/20/20,170,2,168
甘肃,9/21/20,170,2,168
甘肃,9/22/20,170,2,168
甘肃,9/23/20,170,2,168
甘肃,9/24/20,170,2,168
甘肃,9/25/20,170,2,168
甘肃,9/26/20,170,2,168
甘肃,9/27/20,170,2,168
甘肃,9/28/20,170,2,168
甘肃,9/29/20,170,2,168
甘肃,9/30/20,170,2,168
甘肃,10/1/20,170,2,168
甘肃,10/2/20,170,2,168
甘肃,10/3/20,170,2,168
甘肃,10/4/20,170,2,168
甘肃,10/5/20,170,2,168
甘肃,10/6/20,170,2,168
甘肃,10/7/20,170,2,168
甘肃,10/8/20,170,2,168
甘肃,10/9/20,170,2,168
甘肃,10/10/20,170,2,168
甘肃,10/11/20,170,2,168
甘肃,10/12/20,170,2,168
甘肃,10/13/20,170,2,168
甘肃,10/14/20,170,2,168
甘肃,10/15/20,170,2,168
甘肃,10/16/20,170,2,168
甘肃,10/17/20,170,2,168
甘肃,10/18/20,170,2,168
甘肃,10/19/20,170,2,168
甘肃,10/20/20,170,2,168
甘肃,10/21/20,170,2,168
甘肃,10/22/20,170,2,168
甘肃,10/23/20,170,2,168
甘肃,10/24/20,170,2,168
甘肃,10/25/20,170,2,168
甘肃,10/26/20,170,2,168
甘肃,10/27/20,170,2,168
甘肃,10/28/20,170,2,168
甘肃,10/29/20,170,2,168
甘肃,10/30/20,170,2,168
甘肃,10/31/20,177,2,168
甘肃,11/1/20,180,2,168
甘肃,11/2/20,180,2,168
甘肃,11/3/20,180,2,168
甘肃,11/4/20,180,2,168
甘肃,11/5/20,180,2,168
甘肃,11/6/20,180,2,176
甘肃,11/7/20,180,2,176
甘肃,11/8/20,180,2,176
甘肃,11/9/20,180,2,176
甘肃,11/10/20,180,2,176
甘肃,11/11/20,180,2,176
甘肃,11/12/20,181,2,177
甘肃,11/13/20,181,2,177
甘肃,11/14/20,181,2,177
甘肃,11/15/20,181,2,177
甘肃,11/16/20,181,2,177
甘肃,11/17/20,181,2,177
甘肃,11/18/20,181,2,177
甘肃,11/19/20,181,2,177
甘肃,11/20/20,181,2,178
甘肃,11/21/20,181,2,178
甘肃,11/22/20,181,2,178
甘肃,11/23/20,181,2,178
甘肃,11/24/20,181,2,179
