国家名,日期,确诊病例,死亡病例,康复病例
美国,8/24/20,5732271,177617,2020774
美国,8/25/20,5772465,178832,2053699
美国,8/26/20,5817972,180059,2084465
美国,8/27/20,5863269,181159,2101326
美国,8/28/20,5910346,182123,2118367
美国,8/29/20,5953316,183021,2140614
美国,8/30/20,5987929,183464,2153939
美国,8/31/20,6023258,184003,2184825
美国,9/1/20,6064969,185053,2202663
美国,9/2/20,6106038,186098,2231757
美国,9/3/20,6149894,187156,2266957
美国,9/4/20,6200210,188116,2283454
美国,9/5/20,6243352,188890,2302187
美国,9/6/20,6274812,189303,2315995
美国,9/7/20,6298337,189589,2333551
美国,9/8/20,6325681,190043,2359111
美国,9/9/20,6359446,191200,2387479
美国,9/10/20,6395602,192116,2403511
美国,9/11/20,6443198,193312,2417878
美国,9/12/20,6484318,194031,2434658
美国,9/13/20,6518685,194427,2451406
美国,9/14/20,6552844,194841,2474570
美国,9/15/20,6592244,196127,2495127
美国,9/16/20,6630740,197110,2525573
美国,9/17/20,6675875,197974,2540334
美国,9/18/20,6725049,198892,2556465
美国,9/19/20,6767272,199605,2577446
美国,9/20/20,6805666,199855,2590671
美国,9/21/20,6857454,200282,2615949
美国,9/22/20,6897006,201298,2646959
美国,9/23/20,6935883,202379,2670256
美国,9/24/20,6982669,203303,2710183
美国,9/25/20,7030827,204231,2727335
美国,9/26/20,7075478,204986,2750459
美国,9/27/20,7113140,205277,2766280
美国,9/28/20,7146213,205612,2794608
美国,9/29/20,7189259,206490,2813305
美国,9/30/20,7228526,207436,2840688
美国,10/1/20,7274067,208289,2860650
美国,10/2/20,7328822,209216,2873369
美国,10/3/20,7377524,209903,2897322
美国,10/4/20,7413454,210260,2911699
美国,10/5/20,7452759,210722,2935142
美国,10/6/20,7497679,211424,2952390
美国,10/7/20,7548496,212338,2999895
美国,10/8/20,7606852,213306,3021252
美国,10/9/20,7663065,214264,3039089
美国,10/10/20,7718042,214899,3062983
美国,10/11/20,7764068,215328,3075077
美国,10/12/20,7805771,215680,3106728
美国,10/13/20,7857769,216466,3124593
美国,10/14/20,7917339,217461,3155794
美国,10/15/20,7982002,218274,3177397
美国,10/16/20,8050927,219177,3197539
美国,10/17/20,8107514,219931,3220573
美国,10/18/20,8156897,220377,3234138
美国,10/19/20,8224529,220840,3272603
美国,10/20/20,8286333,221758,3295148
美国,10/21/20,8349392,222920,3323354
美国,10/22/20,8425524,223789,3353056
美国,10/23/20,8507125,224741,3375427
美国,10/24/20,8589978,225683,3406656
美国,10/25/20,8652142,226076,3422878
美国,10/26/20,8719288,226568,3460455
美国,10/27/20,8795853,227531,3487666
美国,10/28/20,8874912,228541,3518140
美国,10/29/20,8965601,229508,3554336
美国,10/30/20,9064594,230539,3578452
美国,10/31/20,9154267,231431,3612478
美国,11/1/20,9259021,231862,3630579
美国,11/2/20,9343909,232408,3674981
美国,11/3/20,9470630,233969,3705130
美国,11/4/20,9574753,235063,3743527
美国,11/5/20,9703539,236203,3781751
美国,11/6/20,9831108,237392,3810791
美国,11/7/20,9958367,238402,3851465
美国,11/8/20,10073695,238897,3881491
美国,11/9/20,10193818,239601,3928845
美国,11/10/20,10333769,240978,3961873
美国,11/11/20,10479818,242398,3997175
美国,11/12/20,10643792,243574,4051256
美国,11/13/20,10823622,244750,4095146
美国,11/14/20,10991513,246012,4148444
美国,11/15/20,11127843,246659,4174884
美国,11/16/20,11289623,247408,4244811
美国,11/17/20,11452204,249089,4293640
美国,11/18/20,11624536,250967,4350789
美国,11/19/20,11814862,252942,4410709
美国,11/20/20,12012766,254827,4457930
美国,11/21/20,12191958,256307,4529700
美国,11/22/20,12338526,257190,4526513
美国,11/23/20,12512451,258140,4633600
美国,11/24/20,12686643,260255,4696664
美国,11/25/20,12868889,262534,4835956
美国,11/26/20,12981613,263768,4871203
美国,11/27/20,13188927,265196,4947446
美国,11/28/20,13344793,266428,5023063
美国,11/29/20,13484991,267270,5065030
美国,11/30/20,13643626,268469,5146319
美国,12/1/20,13829706,271030,5226581
美国,12/2/20,14030393,273814,5322128
美国,12/3/20,14251293,276663,5404018
美国,12/4/20,14481941,279276,5470389
美国,12/5/20,14696923,281478,5576026
美国,12/6/20,14878545,282603,5624444
美国,12/7/20,15071802,284058,5714557
美国,12/8/20,15293935,286608,5786915
美国,12/9/20,15514610,289663,5889896
美国,12/10/20,15743375,292549,5985047
美国,12/11/20,15981410,295861,6135314
美国,12/12/20,16197866,298157,6246605
美国,12/13/20,16386740,299536,6298082
美国,12/14/20,16578808,301021,0
美国,12/15/20,16786215,304083,0
美国,12/16/20,17031998,307755,0
美国,12/17/20,17269221,311101,0
美国,12/18/20,17519438,313896,0
美国,12/19/20,17711966,316382,0
美国,12/20/20,17901710,317877,0
美国,12/21/20,18099583,319664,0
美国,12/22/20,18294616,323037,0
美国,12/23/20,18523876,326391,0
美国,12/24/20,18718058,329258,0
美国,12/25/20,18819680,330434,0
美国,12/26/20,19044441,332075,0
美国,12/27/20,19201367,333289,0
美国,12/28/20,19372675,335130,0
美国,12/29/20,19568849,338793,0
美国,12/30/20,19800565,342542,0
美国,12/31/20,20032035,345955,0
美国,1/1/21,20190585,347978,0
美国,1/2/21,20488616,350306,0
美国,1/3/21,20698122,351653,0
美国,1/4/21,20879194,353646,0
美国,1/5/21,21109622,357395,0
美国,1/6/21,21361405,361283,0
美国,1/7/21,21636431,365232,0
美国,1/8/21,21929157,369267,0
美国,1/9/21,22193777,372516,0
美国,1/10/21,22410067,374337,0
美国,1/11/21,22623371,376343,0
美国,1/12/21,22848794,380805,0
美国,1/13/21,23078960,384768,0
美国,1/14/21,23314521,388697,0
美国,1/15/21,23556097,392499,0
美国,1/16/21,23758855,395851,0
美国,1/17/21,23936773,397600,0
美国,1/18/21,24078772,399003,0
美国,1/19/21,24256028,401772,0
美国,1/20/21,24438723,406147,0
美国,1/21/21,24631888,410349,0
乌干达,1/22/20,0,0,0
乌干达,1/23/20,0,0,0
乌干达,1/24/20,0,0,0
乌干达,1/25/20,0,0,0
乌干达,1/26/20,0,0,0
乌干达,1/27/20,0,0,0
乌干达,1/28/20,0,0,0
乌干达,1/29/20,0,0,0
乌干达,1/30/20,0,0,0
乌干达,1/31/20,0,0,0
乌干达,2/1/20,0,0,0
乌干达,2/2/20,0,0,0
乌干达,2/3/20,0,0,0
乌干达,2/4/20,0,0,0
乌干达,2/5/20,0,0,0
乌干达,2/6/20,0,0,0
乌干达,2/7/20,0,0,0
乌干达,2/8/20,0,0,0
乌干达,2/9/20,0,0,0
乌干达,2/10/20,0,0,0
乌干达,2/11/20,0,0,0
乌干达,2/12/20,0,0,0
乌干达,2/13/20,0,0,0
乌干达,2/14/20,0,0,0
乌干达,2/15/20,0,0,0
乌干达,2/16/20,0,0,0
乌干达,2/17/20,0,0,0
乌干达,2/18/20,0,0,0
乌干达,2/19/20,0,0,0
乌干达,2/20/20,0,0,0
乌干达,2/21/20,0,0,0
乌干达,2/22/20,0,0,0
乌干达,2/23/20,0,0,0
乌干达,2/24/20,0,0,0
乌干达,2/25/20,0,0,0
乌干达,2/26/20,0,0,0
乌干达,2/27/20,0,0,0
乌干达,2/28/20,0,0,0
乌干达,2/29/20,0,0,0
乌干达,3/1/20,0,0,0
乌干达,3/2/20,0,0,0
乌干达,3/3/20,0,0,0
乌干达,3/4/20,0,0,0
乌干达,3/5/20,0,0,0
乌干达,3/6/20,0,0,0
乌干达,3/7/20,0,0,0
乌干达,3/8/20,0,0,0
乌干达,3/9/20,0,0,0
乌干达,3/10/20,0,0,0
乌干达,3/11/20,0,0,0
乌干达,3/12/20,0,0,0
乌干达,3/13/20,0,0,0
乌干达,3/14/20,0,0,0
乌干达,3/15/20,0,0,0
乌干达,3/16/20,0,0,0
乌干达,3/17/20,0,0,0
乌干达,3/18/20,0,0,0
乌干达,3/19/20,0,0,0
乌干达,3/20/20,0,0,0
乌干达,3/21/20,1,0,0
乌干达,3/22/20,1,0,0
乌干达,3/23/20,9,0,0
乌干达,3/24/20,9,0,0
乌干达,3/25/20,14,0,0
乌干达,3/26/20,14,0,0
乌干达,3/27/20,23,0,0
乌干达,3/28/20,30,0,0
乌干达,3/29/20,33,0,0
乌干达,3/30/20,33,0,0
乌干达,3/31/20,44,0,0
乌干达,4/1/20,44,0,0
乌干达,4/2/20,45,0,0
乌干达,4/3/20,48,0,0
乌干达,4/4/20,48,0,0
乌干达,4/5/20,52,0,0
乌干达,4/6/20,52,0,0
乌干达,4/7/20,52,0,0
乌干达,4/8/20,53,0,0
乌干达,4/9/20,53,0,0
乌干达,4/10/20,53,0,0
乌干达,4/11/20,53,0,4
乌干达,4/12/20,54,0,4
乌干达,4/13/20,54,0,7
乌干达,4/14/20,55,0,8
乌干达,4/15/20,55,0,12
乌干达,4/16/20,55,0,20
乌干达,4/17/20,56,0,20
乌干达,4/18/20,55,0,22
乌干达,4/19/20,55,0,28
乌干达,4/20/20,56,0,38
乌干达,4/21/20,61,0,38
乌干达,4/22/20,63,0,45
乌干达,4/23/20,74,0,46
乌干达,4/24/20,75,0,46
乌干达,4/25/20,75,0,46
乌干达,4/26/20,79,0,46
乌干达,4/27/20,79,0,47
乌干达,4/28/20,79,0,52
乌干达,4/29/20,81,0,52
乌干达,4/30/20,83,0,52
乌干达,5/1/20,85,0,52
乌干达,5/2/20,88,0,52
乌干达,5/3/20,89,0,52
乌干达,5/4/20,97,0,55
乌干达,5/5/20,98,0,55
乌干达,5/6/20,100,0,55
乌干达,5/7/20,101,0,55
乌干达,5/8/20,101,0,55
乌干达,5/9/20,116,0,55
乌干达,5/10/20,121,0,55
乌干达,5/11/20,121,0,55
乌干达,5/12/20,129,0,55
乌干达,5/13/20,139,0,55
乌干达,5/14/20,160,0,63
乌干达,5/15/20,203,0,63
乌干达,5/16/20,227,0,63
乌干达,5/17/20,227,0,63
乌干达,5/18/20,248,0,63
乌干达,5/19/20,260,0,63
乌干达,5/20/20,264,0,65
乌干达,5/21/20,160,0,66
乌干达,5/22/20,175,0,68
乌干达,5/23/20,198,0,68
乌干达,5/24/20,198,0,68
乌干达,5/25/20,222,0,69
乌干达,5/26/20,253,0,69
乌干达,5/27/20,281,0,69
乌干达,5/28/20,317,0,69
乌干达,5/29/20,329,0,72
乌干达,5/30/20,413,0,72
乌干达,5/31/20,417,0,72
乌干达,6/1/20,457,0,72
乌干达,6/2/20,489,0,82
乌干达,6/3/20,507,0,82
乌干达,6/4/20,522,0,82
乌干达,6/5/20,557,0,82
乌干达,6/6/20,593,0,82
乌干达,6/7/20,616,0,96
乌干达,6/8/20,646,0,103
乌干达,6/9/20,657,0,118
乌干达,6/10/20,665,0,119
乌干达,6/11/20,679,0,161
乌干达,6/12/20,686,0,161
乌干达,6/13/20,694,0,219
乌干达,6/14/20,696,0,240
乌干达,6/15/20,705,0,299
乌干达,6/16/20,724,0,351
乌干达,6/17/20,732,0,420
乌干达,6/18/20,741,0,486
乌干达,6/19/20,755,0,492
乌干达,6/20/20,763,0,492
乌干达,6/21/20,770,0,578
乌干达,6/22/20,774,0,631
乌干达,6/23/20,797,0,699
乌干达,6/24/20,805,0,717
乌干达,6/25/20,821,0,731
乌干达,6/26/20,833,0,761
乌干达,6/27/20,848,0,761
乌干达,6/28/20,859,0,794
乌干达,6/29/20,870,0,808
乌干达,6/30/20,889,0,819
乌干达,7/1/20,893,0,837
乌干达,7/2/20,902,0,847
乌干达,7/3/20,911,0,849
乌干达,7/4/20,927,0,868
乌干达,7/5/20,939,0,891
乌干达,7/6/20,953,0,892
乌干达,7/7/20,971,0,896
乌干达,7/8/20,977,0,904
乌干达,7/9/20,1000,0,908
乌干达,7/10/20,1006,0,938
乌干达,7/11/20,1013,0,952
乌干达,7/12/20,1025,0,972
乌干达,7/13/20,1029,0,977
乌干达,7/14/20,1040,0,984
乌干达,7/15/20,1043,0,1004
乌干达,7/16/20,1051,0,1014
乌干达,7/17/20,1056,0,1023
乌干达,7/18/20,1062,0,1023
乌干达,7/19/20,1065,0,1023
乌干达,7/20/20,1069,0,1071
乌干达,7/21/20,1072,0,958
乌干达,7/22/20,1075,0,958
乌干达,7/23/20,1079,0,971
乌干达,7/24/20,1089,1,975
乌干达,7/25/20,1103,1,982
乌干达,7/26/20,1115,2,982
乌干达,7/27/20,1128,2,986
乌干达,7/28/20,1135,2,989
乌干达,7/29/20,1140,2,1028
乌干达,7/30/20,1147,2,1028
乌干达,7/31/20,1154,3,1028
乌干达,8/1/20,1176,4,1045
乌干达,8/2/20,1182,4,1045
乌干达,8/3/20,1195,5,1070
乌干达,8/4/20,1203,5,1073
乌干达,8/5/20,1213,5,1102
乌干达,8/6/20,1223,5,1102
乌干达,8/7/20,1254,6,1113
乌干达,8/8/20,1267,6,1115
乌干达,8/9/20,1283,7,1115
乌干达,8/10/20,1297,9,1137
乌干达,8/11/20,1313,9,1138
乌干达,8/12/20,1332,9,1139
乌干达,8/13/20,1353,11,1141
乌干达,8/14/20,1385,12,1142
乌干达,8/15/20,1434,13,1142
乌干达,8/16/20,1500,13,1142
乌干达,8/17/20,1560,15,1165
乌干达,8/18/20,1603,15,1165
乌干达,8/19/20,1656,16,1188
乌干达,8/20/20,1750,19,1194
乌干达,8/21/20,1848,19,1199
乌干达,8/22/20,2166,20,1199
乌干达,8/23/20,2263,20,1199
乌干达,8/24/20,2362,22,1248
乌干达,8/25/20,2426,25,1267
乌干达,8/26/20,2524,26,1268
乌干达,8/27/20,2679,28,1268
乌干达,8/28/20,2756,28,1288
乌干达,8/29/20,2847,29,1288
乌干达,8/30/20,2928,30,1288
乌干达,8/31/20,2972,32,1288
乌干达,9/1/20,3037,32,1489
乌干达,9/2/20,3112,32,1528
乌干达,9/3/20,3288,33,1532
乌干达,9/4/20,3353,35,1564
乌干达,9/5/20,3539,39,1564
乌干达,9/6/20,3667,41,1564
乌干达,9/7/20,3776,44,1741
乌干达,9/8/20,3900,46,1817
乌干达,9/9/20,4101,46,1876
乌干达,9/10/20,4291,48,1998
乌干达,9/11/20,4377,49,1998
乌干达,9/12/20,4703,52,1998
乌干达,9/13/20,4799,55,2256
乌干达,9/14/20,4978,56,2317
乌干达,9/15/20,5123,58,2333
乌干达,9/16/20,5266,60,2404
乌干达,9/17/20,5380,60,2489
乌干达,9/18/20,5594,61,2544
乌干达,9/19/20,6017,63,2581
乌干达,9/20/20,6287,63,2616
乌干达,9/21/20,6468,63,2731
乌干达,9/22/20,6712,64,2778
乌干达,9/23/20,6879,69,2961
乌干达,9/24/20,7064,70,3226
乌干达,9/25/20,7218,71,3611
乌干达,9/26/20,7364,71,3647
乌干达,9/27/20,7530,73,3647
乌干达,9/28/20,7777,75,4033
乌干达,9/29/20,8017,75,4033
乌干达,9/30/20,8129,75,4260
乌干达,10/1/20,8287,75,4430
乌干达,10/2/20,8491,79,4470
乌干达,10/3/20,8662,79,4546
乌干达,10/4/20,8808,81,4736
乌干达,10/5/20,8965,82,5078
乌干达,10/6/20,9082,84,5457
乌干达,10/7/20,9260,85,5588
乌干达,10/8/20,9442,85,5781
乌干达,10/9/20,9538,86,5857
乌干达,10/10/20,9701,93,6022
乌干达,10/11/20,9801,93,6109
乌干达,10/12/20,9864,94,6109
乌干达,10/13/20,9945,95,6347
乌干达,10/14/20,10069,95,6531
乌干达,10/15/20,10117,96,6725
乌干达,10/16/20,10334,96,6901
乌干达,10/17/20,10455,96,6901
乌干达,10/18/20,10590,97,6992
乌干达,10/19/20,10691,97,6992
乌干达,10/20/20,10788,97,7066
乌干达,10/21/20,10933,98,7154
乌干达,10/22/20,11041,98,7210
乌干达,10/23/20,11163,99,7269
乌干达,10/24/20,11297,99,7281
乌干达,10/25/20,11443,101,7351
乌干达,10/26/20,11557,101,7351
乌干达,10/27/20,11621,103,7400
乌干达,10/28/20,11767,106,7461
乌干达,10/29/20,12201,108,7461
乌干达,10/30/20,12410,110,7503
乌干达,10/31/20,12495,111,7503
乌干达,11/1/20,12743,112,7556
乌干达,11/2/20,12971,114,7556
乌干达,11/3/20,13099,115,7612
乌干达,11/4/20,13351,117,7623
乌干达,11/5/20,13568,117,7645
乌干达,11/6/20,13852,131,7727
乌干达,11/7/20,14066,131,7753
乌干达,11/8/20,14403,132,7771
乌干达,11/9/20,14574,133,7771
乌干达,11/10/20,14704,133,7836
乌干达,11/11/20,14993,139,7939
乌干达,11/12/20,15217,143,7985
乌干达,11/13/20,15402,144,8038
乌干达,11/14/20,15789,144,8038
乌干达,11/15/20,16020,145,8038
乌干达,11/16/20,16257,150,8170
乌干达,11/17/20,16563,150,8277
乌干达,11/18/20,16905,157,8394
乌干达,11/19/20,17148,158,8426
乌干达,11/20/20,17431,168,8547
乌干达,11/21/20,17667,168,8611
乌干达,11/22/20,17968,172,8611
乌干达,11/23/20,18165,181,8675
乌干达,11/24/20,18406,186,8764
乌干达,11/25/20,18890,191,8832
乌干达,11/26/20,19115,191,8840
乌干达,11/27/20,19588,197,8840
乌干达,11/28/20,19944,201,8944
乌干达,11/29/20,20145,201,8989
乌干达,11/30/20,20459,205,8989
乌干达,12/1/20,21035,205,9044
乌干达,12/2/20,21409,206,9044
乌干达,12/3/20,21612,206,9110
乌干达,12/4/20,21898,206,9117
乌干达,12/5/20,22188,206,9117
乌干达,12/6/20,22499,206,9175
乌干达,12/7/20,23200,207,9374
乌干达,12/8/20,23200,207,9374
乌干达,12/9/20,25059,219,9510
乌干达,12/10/20,25730,220,9605
乌干达,12/11/20,26369,220,9646
乌干达,12/12/20,27071,220,9744
乌干达,12/13/20,27532,221,9826
乌干达,12/14/20,27766,224,9921
乌干达,12/15/20,28168,225,10005
乌干达,12/16/20,28733,225,10070
乌干达,12/17/20,29361,228,10172
乌干达,12/18/20,30071,230,10251
乌干达,12/19/20,30702,230,10360
乌干达,12/20/20,31187,231,10469
乌干达,12/21/20,31384,238,10549
乌干达,12/22/20,31910,238,10646
乌干达,12/23/20,32399,245,10731
乌干达,12/24/20,32914,245,10821
乌干达,12/25/20,33360,245,10905
乌干达,12/26/20,33563,245,11055
乌干达,12/27/20,33811,248,11180
乌干达,12/28/20,33973,248,11297
乌干达,12/29/20,34281,250,11450
乌干达,12/30/20,34677,251,11579
乌干达,12/31/20,35216,251,11733
乌干达,1/1/21,35511,265,11878
乌干达,1/2/21,35712,274,12037
乌干达,1/3/21,35922,274,12037
乌干达,1/4/21,36050,274,12267
乌干达,1/5/21,36407,290,12387
乌干达,1/6/21,36702,294,12494
乌干达,1/7/21,37074,297,12544
乌干达,1/8/21,37296,300,12619
乌干达,1/9/21,37554,301,12720
乌干达,1/10/21,37742,301,12852
乌干达,1/11/21,37808,302,12942
乌干达,1/12/21,37948,303,13018
乌干达,1/13/21,38085,304,13083
乌干达,1/14/21,38085,304,13083
乌干达,1/15/21,38085,304,13083
乌干达,1/16/21,38085,304,13083
乌干达,1/17/21,38085,304,13083
乌干达,1/18/21,38085,304,13083
乌干达,1/19/21,38534,305,13405
乌干达,1/20/21,38628,305,13413
乌干达,1/21/21,38806,316,13699
乌克兰,1/22/20,0,0,0
乌克兰,1/23/20,0,0,0
乌克兰,1/24/20,0,0,0
乌克兰,1/25/20,0,0,0
乌克兰,1/26/20,0,0,0
乌克兰,1/27/20,0,0,0
乌克兰,1/28/20,0,0,0
乌克兰,1/29/20,0,0,0
乌克兰,1/30/20,0,0,0
乌克兰,1/31/20,0,0,0
乌克兰,2/1/20,0,0,0
乌克兰,2/2/20,0,0,0
乌克兰,2/3/20,0,0,0
乌克兰,2/4/20,0,0,0
乌克兰,2/5/20,0,0,0
乌克兰,2/6/20,0,0,0
乌克兰,2/7/20,0,0,0
乌克兰,2/8/20,0,0,0
乌克兰,2/9/20,0,0,0
乌克兰,2/10/20,0,0,0
乌克兰,2/11/20,0,0,0
乌克兰,2/12/20,0,0,0
乌克兰,2/13/20,0,0,0
乌克兰,2/14/20,0,0,0
乌克兰,2/15/20,0,0,0
乌克兰,2/16/20,0,0,0
乌克兰,2/17/20,0,0,0
乌克兰,2/18/20,0,0,0
乌克兰,2/19/20,0,0,0
乌克兰,2/20/20,0,0,0
乌克兰,2/21/20,0,0,0
乌克兰,2/22/20,0,0,0
乌克兰,2/23/20,0,0,0
乌克兰,2/24/20,0,0,0
乌克兰,2/25/20,0,0,0
乌克兰,2/26/20,0,0,0
乌克兰,2/27/20,0,0,0
乌克兰,2/28/20,0,0,0
乌克兰,2/29/20,0,0,0
乌克兰,3/1/20,0,0,0
乌克兰,3/2/20,0,0,0
乌克兰,3/3/20,1,0,0
乌克兰,3/4/20,1,0,0
乌克兰,3/5/20,1,0,0
乌克兰,3/6/20,1,0,0
乌克兰,3/7/20,1,0,0
乌克兰,3/8/20,1,0,0
乌克兰,3/9/20,1,0,0
乌克兰,3/10/20,1,0,0
乌克兰,3/11/20,1,0,0
乌克兰,3/12/20,1,0,0
乌克兰,3/13/20,3,1,0
乌克兰,3/14/20,3,1,0
乌克兰,3/15/20,3,1,0
乌克兰,3/16/20,7,1,0
乌克兰,3/17/20,14,2,0
乌克兰,3/18/20,14,2,0
乌克兰,3/19/20,16,2,0
乌克兰,3/20/20,29,3,0
乌克兰,3/21/20,47,3,1
乌克兰,3/22/20,73,3,1
乌克兰,3/23/20,73,3,1
乌克兰,3/24/20,97,3,1
乌克兰,3/25/20,145,5,1
乌克兰,3/26/20,196,5,1
乌克兰,3/27/20,310,5,5
乌克兰,3/28/20,356,9,5
乌克兰,3/29/20,475,10,6
乌克兰,3/30/20,548,13,8
乌克兰,3/31/20,645,17,10
乌克兰,4/1/20,794,20,13
乌克兰,4/2/20,897,22,19
乌克兰,4/3/20,1072,27,22
乌克兰,4/4/20,1225,32,25
乌克兰,4/5/20,1308,37,28
乌克兰,4/6/20,1319,38,28
乌克兰,4/7/20,1462,45,28
乌克兰,4/8/20,1668,52,35
乌克兰,4/9/20,1892,57,45
乌克兰,4/10/20,2203,69,61
乌克兰,4/11/20,2511,73,79
乌克兰,4/12/20,2777,83,89
乌克兰,4/13/20,3102,93,97
乌克兰,4/14/20,3372,98,119
乌克兰,4/15/20,3764,108,143
乌克兰,4/16/20,4161,116,186
乌克兰,4/17/20,4662,125,246
乌克兰,4/18/20,5106,133,275
乌克兰,4/19/20,5449,141,347
乌克兰,4/20/20,5710,151,359
乌克兰,4/21/20,6125,161,367
乌克兰,4/22/20,6592,174,424
乌克兰,4/23/20,7170,187,504
乌克兰,4/24/20,7647,201,782
乌克兰,4/25/20,8125,201,782
乌克兰,4/26/20,8617,209,840
乌克兰,4/27/20,9009,220,864
乌克兰,4/28/20,9410,239,992
乌克兰,4/29/20,9866,250,1103
乌克兰,4/30/20,10406,261,1238
乌克兰,5/1/20,10861,272,1413
乌克兰,5/2/20,11411,279,1498
乌克兰,5/3/20,11913,288,1548
乌克兰,5/4/20,12331,303,1619
乌克兰,5/5/20,12697,316,1875
乌克兰,5/6/20,13184,327,2097
乌克兰,5/7/20,13691,340,2396
乌克兰,5/8/20,14195,361,2706
乌克兰,5/9/20,14710,376,2909
乌克兰,5/10/20,15232,391,3060
乌克兰,5/11/20,15648,408,3288
乌克兰,5/12/20,16023,425,3373
乌克兰,5/13/20,16425,439,3716
乌克兰,5/14/20,16847,456,4143
乌克兰,5/15/20,17330,476,4473
乌克兰,5/16/20,17858,497,4906
乌克兰,5/17/20,18291,514,5116
乌克兰,5/18/20,18616,535,5276
乌克兰,5/19/20,18876,548,5632
乌克兰,5/20/20,19230,564,5955
乌克兰,5/21/20,19706,579,6227
乌克兰,5/22/20,20148,588,6585
乌克兰,5/23/20,20580,605,6929
乌克兰,5/24/20,20986,617,7108
乌克兰,5/25/20,21245,623,7234
乌克兰,5/26/20,21584,644,7575
乌克兰,5/27/20,21905,658,7995
乌克兰,5/28/20,22382,669,8439
乌克兰,5/29/20,22811,679,8934
乌克兰,5/30/20,23204,696,9311
乌克兰,5/31/20,23672,708,9538
乌克兰,6/1/20,24562,724,10053
乌克兰,6/2/20,24895,733,10461
乌克兰,6/3/20,25385,742,10838
乌克兰,6/4/20,25981,755,11468
乌克兰,6/5/20,26542,770,11815
乌克兰,6/6/20,27101,785,12265
乌克兰,6/7/20,27599,796,12513
乌克兰,6/8/20,28077,805,12657
乌克兰,6/9/20,28479,818,12892
乌克兰,6/10/20,29015,841,13257
乌克兰,6/11/20,29706,864,13642
乌克兰,6/12/20,30415,880,14075
乌克兰,6/13/20,31177,890,14489
乌克兰,6/14/20,31851,899,14596
乌克兰,6/15/20,32536,911,14771
乌克兰,6/16/20,33209,922,15054
乌克兰,6/17/20,33986,953,15485
