日期,确诊病例,预测病例,国家名
1/7/21,743.0,794.3375773651652,巴巴多斯
1/8/21,780.0,901.7391304347573,巴巴多斯
1/9/21,808.0,1027.0338096685273,巴巴多斯
1/10/21,878.0,1172.1095908920793,巴巴多斯
1/11/21,884.0,1338.9464612680065,巴巴多斯
1/12/21,968.0,1529.616419295891,巴巴多斯
01/13/21,,1746.2834748123037,巴巴多斯
01/14/21,,1991.2036489908023,巴巴多斯
01/15/21,,2266.724974341935,巴巴多斯
01/16/21,,2575.2874947132386,巴巴多斯
01/17/21,,2919.4232652892383,巴巴多斯
01/18/21,,3301.7563525914475,巴巴多斯
01/19/21,,3725.002834478368,巴巴多斯
12/14/20,162148.0,162114.84249926388,白俄罗斯
12/15/20,164059.0,164024.16121426757,白俄罗斯
12/16/20,165897.0,165923.46082600098,白俄罗斯
12/17/20,167731.0,167816.13291186918,白俄罗斯
12/18/20,169648.0,169705.0678033967,白俄罗斯
12/19/20,171579.0,171592.65458622752,白俄罗斯
12/20/20,173523.0,173480.78110012496,白俄罗斯
12/21/20,175416.0,175370.8339389718,白俄罗斯
12/22/20,177274.0,177263.69845077017,白俄罗斯
12/23/20,179196.0,179159.7587376417,白俄罗斯
12/24/20,181113.0,181058.89765582734,白俄罗斯
12/25/20,183006.0,182960.4968156875,白俄罗斯
12/26/20,184922.0,184863.436581702,白俄罗斯
12/27/20,186747.0,186766.09607247004,白俄罗斯
12/28/20,188588.0,188666.35316071025,白俄罗斯
12/29/20,190404.0,190561.58447326068,白俄罗斯
12/30/20,192361.0,192448.66539107874,白俄罗斯
12/31/20,194284.0,194323.97004924132,白俄罗斯
1/1/21,196223.0,196183.3713369447,白俄罗斯
1/2/21,198125.0,198022.2408975045,白俄罗斯
1/3/21,199962.0,199835.44912835583,白俄罗斯
1/4/21,201831.0,201617.3651810532,白俄罗斯
1/5/21,203104.0,203361.8569612705,白俄罗斯
1/6/21,204958.0,205062.29112880104,白俄罗斯
1/7/21,206796.0,206711.53309755755,白俄罗斯
1/8/21,208601.0,208301.94703557214,白俄罗斯
1/9/21,210368.0,209825.39586499636,白俄罗斯
1/10/21,212201.0,211273.24126210122,白俄罗斯
1/11/21,213993.0,212636.34365727697,白俄罗斯
1/12/21,215724.0,213905.0622350335,白俄罗斯
01/13/21,,215069.25493399985,白俄罗斯
01/14/21,,216118.27844692476,白俄罗斯
01/15/21,,217040.9882206761,白俄罗斯
01/16/21,,217825.73845624138,白俄罗斯
01/17/21,,218460.38210872735,白俄罗斯
01/18/21,,218932.27088736027,白俄罗斯
01/19/21,,219228.25525548577,白俄罗斯
12/14/20,609211.0,609003.0174476912,比利时
12/15/20,611422.0,612080.7308281846,比利时
12/16/20,615058.0,615048.4241084693,比利时
12/17/20,618204.0,617896.863994936,比利时
12/18/20,621039.0,620619.0916329802,比利时
12/19/20,623760.0,623210.422607001,比利时
12/20/20,625930.0,625668.4469404025,比利时
12/21/20,626911.0,627993.0290955921,比利时
12/22/20,629109.0,630186.3079739822,比利时
12/23/20,632321.0,632252.6969159889,比利时
12/24/20,634904.0,634198.8837010327,比利时
12/25/20,637246.0,636033.8305475384,比利时
12/26/20,638030.0,637768.7741129348,比利时
12/27/20,638877.0,639417.2254936552,比利时
12/28/20,639734.0,640994.9702251368,比利时
12/29/20,641411.0,642520.0682818212,比利时
12/30/20,644242.0,644012.8540771543,比利时
12/31/20,646496.0,645495.9364635859,比利时
1/1/21,648289.0,646994.1987325703,比利时
1/2/21,649169.0,648534.798614566,比利时
1/3/21,650011.0,650147.1682790354,比利时
1/4/21,650887.0,651863.0143344455,比利时
1/5/21,652735.0,653716.3178282673,比利时
1/6/21,655732.0,655743.3342469763,比利时
1/7/21,658655.0,657982.5935160517,比利时
1/8/21,660703.0,660474.8999999772,比利时
1/9/21,662694.0,663263.3325022409,比利时
1/10/21,664263.0,666393.2442653347,比利时
1/11/21,665223.0,669912.2629707552,比利时
1/12/21,667322.0,673870.2907390028,比利时
01/13/21,,678319.5041295822,比利时
01/14/21,,683314.3541410025,比利时
01/15/21,,688911.5662107768,比利时
01/16/21,,695170.1402154226,比利时
01/17/21,,702151.3504704615,比利时
01/18/21,,709918.7457304193,比利时
01/19/21,,718538.149188826,比利时
12/14/20,9377.0,9426.894547599279,伯利兹
12/15/20,9511.0,9502.738549956966,伯利兹
12/16/20,9672.0,9591.915872833892,伯利兹
12/17/20,9791.0,9690.315959620248,伯利兹
12/18/20,9791.0,9794.259127779684,伯利兹
12/19/20,9791.0,9900.496568849292,伯利兹
12/20/20,9791.0,10006.210348439627,伯利兹
12/21/20,10145.0,10109.01340623469,伯利兹
12/22/20,10257.0,10206.949555991932,伯利兹
12/23/20,10370.0,10298.493485542265,伯利兹
12/24/20,10490.0,10382.550756790044,伯利兹
12/25/20,10490.0,10458.457805713082,伯利兹
12/26/20,10490.0,10525.981942362645,伯利兹
12/27/20,10561.0,10585.321350863445,伯利兹
12/28/20,10591.0,10637.105089413652,伯利兹
12/29/20,10668.0,10682.393090284888,伯利兹
12/30/20,10724.0,10722.676159822222,伯利兹
12/31/20,10776.0,10759.875978444183,伯利兹
1/1/21,10776.0,10796.345100642748,伯利兹
1/2/21,10807.0,10834.866954983345,伯利兹
1/3/21,10901.0,10878.655844104855,伯利兹
1/4/21,10938.0,10931.356944719617,伯利兹
1/5/21,11018.0,10997.046307613411,伯利兹
1/6/21,11108.0,11080.230857645482,伯利兹
1/7/21,11152.0,11185.84839374852,伯利兹
1/8/21,11202.0,11319.267588928662,伯利兹
1/9/21,11266.0,11486.287990265513,伯利兹
1/10/21,11303.0,11693.140018912116,伯利兹
1/11/21,11332.0,11946.484970094973,伯利兹
1/12/21,11366.0,12253.415013114034,伯利兹
01/13/21,,12621.453191342702,伯利兹
01/14/21,,13058.55342222784,伯利兹
01/15/21,,13573.100497289759,伯利兹
01/16/21,,14173.910082122211,伯利兹
01/17/21,,14870.228716392421,伯利兹
01/18/21,,15671.733813841043,伯利兹
01/19/21,,16588.533662282214,伯利兹
12/14/20,3090.0,3090.318538167025,贝宁
12/15/20,3090.0,3110.0849985266113,贝宁
12/16/20,3152.0,3126.7066492397234,贝宁
12/17/20,3152.0,3140.629724997877,贝宁
12/18/20,3152.0,3152.273023861253,贝宁
12/19/20,3152.0,3162.027907258697,贝宁
12/20/20,3167.0,3170.2582999877186,贝宁
12/21/20,3167.0,3177.3006902144934,贝宁
12/22/20,3167.0,3183.4641294738617,贝宁
12/23/20,3205.0,3189.0302326693286,贝宁
12/24/20,3205.0,3194.2531780730637,贝宁
12/25/20,3205.0,3199.359707325902,贝宁
12/26/20,3205.0,3204.549125437343,贝宁
12/27/20,3205.0,3209.9933007855507,贝宁
12/28/20,3205.0,3215.8366651173556,贝宁
12/29/20,3205.0,3222.1962135482518,贝宁
12/30/20,3251.0,3229.1615045623976,贝宁
12/31/20,3251.0,3236.7946600126174,贝宁
1/1/21,3251.0,3245.1303651204003,贝宁
1/2/21,3251.0,3254.1758684759,贝宁
1/3/21,3251.0,3263.910982037936,贝宁
1/4/21,3251.0,3274.28808113399,贝宁
1/5/21,3304.0,3285.232104460212,贝宁
1/6/21,3304.0,3296.6405540814153,贝宁
1/7/21,3304.0,3308.383495431077,贝宁
1/8/21,3304.0,3320.303557311341,贝宁
1/9/21,3304.0,3332.2159318930153,贝宁
1/10/21,3304.0,3343.9083747155723,贝宁
1/11/21,3363.0,3355.14120468715,贝宁
1/12/21,3363.0,3365.647304084551,贝宁
01/13/21,,3375.132118553242,贝宁
01/14/21,,3383.2736571073565,贝宁
01/15/21,,3389.722492129691,贝宁
01/16/21,,3394.1017593717083,贝宁
01/17/21,,3396.007157953535,贝宁
01/18/21,,3395.006950363962,贝宁
01/19/21,,3390.6419624604473,贝宁
12/14/20,438.0,449.9744179195777,不丹
12/15/20,439.0,435.6370468614524,不丹
12/16/20,440.0,429.2060123786574,不丹
12/17/20,440.0,429.5166639293245,不丹
12/18/20,443.0,435.4828396992501,不丹
12/19/20,443.0,446.0968666018953,不丹
12/20/20,446.0,460.42956027838557,不丹
12/21/20,479.0,477.63022509751136,不丹
12/22/20,479.0,496.9266541557275,不丹
12/23/20,519.0,517.6251292771535,不丹
12/24/20,519.0,539.1104210135736,不丹
12/25/20,576.0,560.8457886444364,不丹
12/26/20,597.0,582.3729801768554,不丹
12/27/20,623.0,603.3122323456084,不丹
12/28/20,623.0,623.3622706131382,不丹
12/29/20,636.0,642.3003091695521,不丹
12/30/20,655.0,659.9820509326216,不丹
12/31/20,670.0,676.3416875477837,不丹
1/1/21,689.0,691.3918993881389,不丹
1/2/21,710.0,705.2238555544538,不丹
1/3/21,716.0,718.0072138751575,不丹
1/4/21,734.0,729.9901209063461,不丹
1/5/21,734.0,741.4992119317785,不丹
1/6/21,755.0,752.9396109628796,不丹
1/7/21,767.0,764.7949307387375,不丹
1/8/21,771.0,777.6272727261048,不丹
1/9/21,810.0,792.0772271194019,不丹
1/10/21,813.0,808.8638728407093,不丹
1/11/21,825.0,828.7847775397768,不丹
1/12/21,831.0,852.7159975940122,不丹
01/13/21,,881.6120781084974,不丹
01/14/21,,916.5060529159696,不丹
01/15/21,,958.5094445768345,不丹
01/16/21,,1008.8122643791644,不丹
01/17/21,,1068.6830123386935,不丹
01/18/21,,1139.4686771988218,不丹
01/19/21,,1222.594736430614,不丹
12/14/20,147345.0,147411.50026525639,玻利维亚
12/15/20,147716.0,147773.8671382303,玻利维亚
12/16/20,148214.0,148164.91070490846,玻利维亚
12/17/20,148665.0,148588.37959563776,玻利维亚
12/18/20,149149.0,149047.72896931897,玻利维亚
12/19/20,149770.0,149546.12051340676,玻利维亚
12/20/20,150023.0,150086.4224439097,玻利维亚
12/21/20,150385.0,150671.20950539026,玻利维亚
12/22/20,151059.0,151302.76297096483,玻利维亚
12/23/20,152064.0,151983.07064230365,玻利维亚
12/24/20,153121.0,152713.82684963092,玻利维亚
12/25/20,153590.0,153496.43245172466,玻利维亚
12/26/20,154349.0,154331.99483591688,玻利维亚
12/27/20,154843.0,155221.32791809345,玻利维亚
12/28/20,155594.0,156164.9521426941,玻利维亚
12/29/20,156887.0,157163.09448271248,玻利维亚
12/30/20,158372.0,158215.6884396962,玻利维亚
12/31/20,160124.0,159322.37404374668,玻利维亚
1/1/21,160985.0,160482.4978535193,玻利维亚
1/2/21,162055.0,161695.11295622334,玻利维亚
1/3/21,162661.0,162958.9789676219,玻利维亚
1/4/21,163671.0,164272.56203203206,玻利维亚
1/5/21,165268.0,165634.0348223248,玻利维亚
1/6/21,166981.0,167041.2765399249,玻利维亚
1/7/21,168891.0,168491.8729148112,玻利维亚
1/8/21,171154.0,169983.11620551627,玻利维亚
1/9/21,172798.0,171512.00519912672,玻利维亚
1/10/21,173896.0,173075.245211283,玻利维亚
1/11/21,175288.0,174669.2480861794,玻利维亚
1/12/21,176761.0,176290.13219656423,玻利维亚
01/13/21,,177933.72244373956,玻利维亚
01/14/21,,179595.5502575615,玻利维亚
01/15/21,,181270.85359643996,玻利维亚
01/16/21,,182954.57694733882,玻利维亚
01/17/21,,184641.37132577575,玻利维亚
01/18/21,,186325.59427582243,玻利维亚
01/19/21,,188001.3098701044,玻利维亚
12/14/20,101461.0,101490.12119068422,波斯尼亚和黑塞哥维那
12/15/20,102330.0,102391.55039787643,波斯尼亚和黑塞哥维那
12/16/20,103232.0,103214.9855303105,波斯尼亚和黑塞哥维那
12/17/20,104087.0,103971.62910351204,波斯尼亚和黑塞哥维那
12/18/20,104881.0,104671.66926746214,波斯尼亚和黑塞哥维那
12/19/20,105524.0,105324.27980659742,波斯尼亚和黑塞哥维那
12/20/20,105524.0,105937.62013980994,波斯尼亚和黑塞哥维那
12/21/20,106222.0,106518.83532044722,波斯尼亚和黑塞哥维那
12/22/20,106986.0,107074.05603631237,波斯尼亚和黑塞哥维那
12/23/20,107570.0,107608.39860966385,波斯尼亚和黑塞哥维那
12/24/20,108298.0,108125.9649972157,波斯尼亚和黑塞哥维那
12/25/20,108891.0,108629.84279013742,波斯尼亚和黑塞哥维那
12/26/20,109330.0,109122.105214054,波斯尼亚和黑塞哥维那
12/27/20,109691.0,109603.81112904586,波斯尼亚和黑塞哥维那
12/28/20,109911.0,110075.005029649,波斯尼亚和黑塞哥维那
12/29/20,110454.0,110534.7170448548,波斯尼亚和黑塞哥维那
12/30/20,110985.0,110980.96293811023,波斯尼亚和黑塞哥维那
12/31/20,110985.0,111410.74410731767,波斯尼亚和黑塞哥维那
1/1/21,112143.0,111820.047584835,波斯尼亚和黑塞哥维那
1/2/21,112143.0,112203.8460374756,波斯尼亚和黑塞哥维那
1/3/21,112645.0,112556.09776650833,波斯尼亚和黑塞哥维那
1/4/21,112645.0,112869.74670765753,波斯尼亚和黑塞哥维那
1/5/21,113392.0,113136.72243110303,波斯尼亚和黑塞哥维那
1/6/21,113392.0,113347.94014148011,波斯尼亚和黑塞哥维那
1/7/21,113392.0,113493.30067787961,波斯尼亚和黑塞哥维那
1/8/21,114920.0,113561.69051384777,波斯尼亚和黑塞哥维那
1/9/21,115379.0,113540.9817573864,波斯尼亚和黑塞哥维那
1/10/21,115633.0,113418.03215095268,波斯尼亚和黑塞哥维那
1/11/21,115633.0,113178.68507145942,波斯尼亚和黑塞哥维那
1/12/21,116200.0,112807.7695302748,波斯尼亚和黑塞哥维那
01/13/21,,112289.10017322253,波斯尼亚和黑塞哥维那
01/14/21,,111605.47728058178,波斯尼亚和黑塞哥维那
01/15/21,,110738.68676708723,波斯尼亚和黑塞哥维那
01/16/21,,109669.50018192906,波斯尼亚和黑塞哥维那
01/17/21,,108377.6747087529,波斯尼亚和黑塞哥维那
01/18/21,,106841.95316565986,波斯尼亚和黑塞哥维那
01/19/21,,105040.06400520653,波斯尼亚和黑塞哥维那
12/14/20,12873.0,12867.954081933338,博茨瓦纳
12/15/20,12873.0,12853.84305923953,博茨瓦纳
12/16/20,12873.0,12882.989043939486,博茨瓦纳
12/17/20,13014.0,12946.48393553799,博茨瓦纳
12/18/20,13014.0,13036.316298494066,博茨瓦纳
12/19/20,13014.0,13145.371362220976,博茨瓦纳
12/20/20,13014.0,13267.431021086219,博茨瓦纳
12/21/20,13622.0,13397.173834411524,博茨瓦纳
12/22/20,13622.0,13530.175026472867,博茨瓦纳
12/23/20,13622.0,13662.906486500453,博茨瓦纳
12/24/20,14025.0,13792.736768678726,博茨瓦纳
12/25/20,14025.0,13917.93109214637,博茨瓦纳
12/26/20,14025.0,14037.6513409963,博茨瓦纳
12/27/20,14025.0,14151.956064275675,博茨瓦纳
12/28/20,14025.0,14261.800475985881,博茨瓦纳
12/29/20,14025.0,14369.03645508255,博茨瓦纳
12/30/20,14700.0,14476.412545475547,博茨瓦纳
12/31/20,14805.0,14587.573956028973,博茨瓦纳
1/1/21,14805.0,14707.062560561166,博茨瓦纳
1/2/21,14805.0,14840.316897844701,博茨瓦纳
1/3/21,14805.0,14993.672171606395,博茨瓦纳
1/4/21,15368.0,15174.360250527292,博茨瓦纳
1/5/21,15440.0,15390.509668242677,博茨瓦纳
1/6/21,15440.0,15651.145623342074,博茨瓦纳
1/7/21,16050.0,15966.189979369246,博茨瓦纳
1/8/21,16050.0,16346.461264822186,博茨瓦纳
1/9/21,16050.0,16803.674673153124,博茨瓦纳
1/10/21,16050.0,17350.442062768532,博茨瓦纳
1/11/21,16768.0,18000.27195702912,博茨瓦纳
1/12/21,16768.0,18767.56954424982,博茨瓦纳
01/13/21,,19667.63667769983,博茨瓦纳
01/14/21,,20716.671875602548,博茨瓦纳
01/15/21,,21931.770321135635,博茨瓦纳
01/16/21,,23330.923862430984,博茨瓦纳
01/17/21,,24933.02101257472,博茨瓦纳
01/18/21,,26757.84694960721,博茨瓦纳
01/19/21,,28826.083516523042,博茨瓦纳
12/14/20,6927145.0,6924512.141232152,巴西
12/15/20,6970034.0,6985354.560006176,巴西
12/16/20,7040608.0,7043046.305287411,巴西
12/17/20,7110434.0,7097637.219480773,巴西
12/18/20,7162978.0,7149207.221434774,巴西
12/19/20,7213155.0,7197866.30644152,巴西
12/20/20,7238600.0,7243754.546236713,巴西
12/21/20,7263619.0,7287042.088999651,巴西
12/22/20,7318821.0,7327929.159353226,巴西
12/23/20,7365517.0,7366646.058363925,巴西
12/24/20,7423945.0,7403453.163541831,巴西
12/25/20,7448560.0,7438640.928840621,巴西
12/26/20,7465806.0,7472529.88465757,巴西
12/27/20,7484285.0,7505470.637833544,巴西
12/28/20,7504833.0,7537843.871653008,巴西
12/29/20,7563551.0,7570060.34584402,巴西
12/30/20,7619200.0,7602560.896578234,巴西
12/31/20,7675973.0,7635816.436470898,巴西
1/1/21,7700578.0,7670327.954580856,巴西
1/2/21,7716405.0,7706626.516410548,巴西
1/3/21,7733746.0,7745273.263906008,巴西
1/4/21,7753752.0,7786859.415456866,巴西
1/5/21,7810400.0,7832006.2658963455,巴西
1/6/21,7873830.0,7881365.186501268,巴西
1/7/21,7961673.0,7935617.624992048,巴西
1/8/21,8013708.0,7995475.1055326965,巴西
1/9/21,8075998.0,8061679.228730816,巴西
1/10/21,8105790.0,8135001.67163761,巴西
1/11/21,8131612.0,8216244.187747873,巴西
1/12/21,8195637.0,8306238.606999997,巴西
01/13/21,,8405846.835775968,巴西
01/14/21,,8515960.856901364,巴西
01/15/21,,8637502.729645366,巴西
01/16/21,,8771424.589720745,巴西
01/17/21,,8918708.649283864,巴西
01/18/21,,9080367.196934689,巴西
01/19/21,,9257442.597716775,巴西
12/14/20,152.0,150.54848216916014,文莱
12/15/20,152.0,152.0586501620942,文莱
12/16/20,152.0,152.87197426927565,文莱
12/17/20,152.0,153.14812756791952,文莱
12/18/20,152.0,153.03336536859953,文莱
12/19/20,152.0,152.66052521524824,文莱
12/20/20,152.0,152.14902688515704,文莱
12/21/20,152.0,151.604872388976,文莱
12/22/20,152.0,151.12064597071404,文莱
12/23/20,152.0,150.77551410773884,文莱
12/24/20,152.0,150.63522551077688,文莱
12/25/20,152.0,150.7521111239134,文莱
12/26/20,152.0,151.16508412459248,文莱
12/27/20,152.0,151.8996399236169,文莱
12/28/20,152.0,152.96785616514825,文莱
12/29/20,152.0,154.36839272670696,文莱
12/30/20,157.0,156.08649171917222,文莱
12/31/20,157.0,158.09397748678188,文莱
1/1/21,157.0,160.34925660713273,文莱
1/2/21,157.0,162.7973178911804,文莱
1/3/21,172.0,165.369732383239,文莱
1/4/21,172.0,167.98465336098172,文莱
1/5/21,172.0,170.5468163354405,文莱
1/6/21,172.0,172.94753905100586,文莱
1/7/21,173.0,175.06472148542733,文莱
1/8/21,173.0,176.76284584981303,文莱
1/9/21,173.0,177.8929765886301,文莱
1/10/21,173.0,178.29276037970408,文莱
1/11/21,173.0,177.78642613421982,文莱
1/12/21,174.0,176.18478499672068,文莱
01/13/21,,173.28523034510857,文莱
01/14/21,,168.8717377906446,文莱
01/15/21,,162.71486517794835,文莱
01/16/21,,154.5717525849982,文莱
01/17/21,,144.18612232313183,文莱
01/18/21,,131.28827893704477,文莱
01/19/21,,115.59510920479227,文莱
12/14/20,181544.0,181824.88558798007,保加利亚
12/15/20,184287.0,184149.88776894257,保加利亚
12/16/20,186246.0,186187.9848973017,保加利亚
12/17/20,188288.0,187974.76543150927,保加利亚
12/18/20,190027.0,189543.6176573761,保加利亚
12/19/20,191029.0,190925.72968807197,保加利亚
12/20/20,191195.0,192150.08946412575,保加利亚
12/21/20,192472.0,193243.4847534253,保加利亚
12/22/20,194271.0,194230.50315121745,保加利亚
12/23/20,195886.0,195133.53208010804,保加利亚
12/24/20,196658.0,195972.75879006195,保加利亚
12/25/20,196915.0,196766.17035840312,保加利亚
12/26/20,197384.0,197529.55368981435,保加利亚
12/27/20,197716.0,198276.4955163376,保加利亚
12/28/20,198053.0,199018.38239737376,保加利亚
12/29/20,199491.0,199764.40071968274,保加利亚
12/30/20,201220.0,200521.53669738348,保加利亚
12/31/20,202266.0,201294.57637195388,保加利亚
1/1/21,202540.0,202086.10561223092,保加利亚
1/2/21,202880.0,202896.51011441054,保加利亚
1/3/21,203051.0,203723.97540204774,保加利亚
1/4/21,204080.0,204564.48682605644,保加利亚
1/5/21,205390.0,205411.82956470965,保加利亚
1/6/21,206392.0,206257.5886236393,保加利亚
1/7/21,207259.0,207091.1488358365,保加利亚
1/8/21,208012.0,207899.6948616512,保加利亚
1/9/21,208406.0,208668.2111887924,保加利亚
1/10/21,208511.0,209379.48213232815,保加利亚
1/11/21,209131.0,210014.09183468547,保加利亚
1/12/21,209881.0,210550.4242656504,保加利亚
01/13/21,,210964.66322236805,保加利亚
01/14/21,,211230.79232934242,保加利亚
01/15/21,,211320.59503843667,保加利亚
01/16/21,,211203.65462887278,保加利亚
01/17/21,,210847.35420723187,保加利亚
01/18/21,,210216.87670745412,保加利亚
01/19/21,,209275.20489083853,保加利亚
12/14/20,4209.0,4215.844149720711,布吉纳法索
12/15/20,4300.0,4311.301090481156,布吉纳法索
12/16/20,4449.0,4442.16272889273,布吉纳法索
12/17/20,4611.0,4599.5624490792325,布吉纳法索
12/18/20,4832.0,4775.519776709076,布吉纳法索
12/19/20,4954.0,4962.94037899528,布吉纳法索
12/20/20,5160.0,5155.616064695481,布吉纳法索
12/21/20,5301.0,5348.224784111921,布吉纳法索
12/22/20,5461.0,5536.330629091455,布吉纳法索
12/23/20,5649.0,5716.383833025549,布吉纳法索
12/24/20,5941.0,5885.720770850281,布吉纳法索
12/25/20,6134.0,6042.563959046338,布吉纳法索
12/26/20,6255.0,6186.022055639019,布吉纳法索
12/27/20,6344.0,6316.089860198232,布吉纳法索
12/28/20,6344.0,6433.648313838499,布吉纳法索
